FROM;TO;MODE;BIDIRECTIONAL;WHEELCHAIR;STROLLER;LUGGAGE;CREATED;STATUS
ELV_W1_F0;STR_WEST1_OUTSIDE_F0;ELEVATOR;TRUE;TRUE;TRUE;TRUE;09/02/2026 13:21;OK
ENT_E_MAIN;COR_MAIN_E2_N;WALK;FALSE;TRUE;TRUE;TRUE;06/02/2026 12:49;OK
ENT_E_MAIN;NODE_EXT_E_ENTRANCE;WALK;FALSE;TRUE;TRUE;TRUE;06/02/2026 13:26;OK
ENT_N_MAIN;COR_EXT_N_MAIN_W;WALK;FALSE;TRUE;TRUE;TRUE;06/02/2026 13:29;OK
ENT_N_MAIN;ELV_N_F1;WALK;FALSE;TRUE;TRUE;TRUE;06/02/2026 13:09;OK
ENT_N_MAIN;ESC_N_F1;WALK;FALSE;TRUE;TRUE;TRUE;06/02/2026 13:29;OK
ENT_N_MAIN;NODE_EXT_N_ENTRANCE;WALK;FALSE;TRUE;TRUE;TRUE;06/02/2026 14:09;OK
ENT_N_MAIN;STR_N_EXIT_F1;WALK;FALSE;TRUE;TRUE;TRUE;06/02/2026 13:29;OK
ENT_PARKING_1;COR_EXT_MAIN_ENTRANCE_W;WALK;TRUE;TRUE;TRUE;TRUE;MANUAL;ACTIVE
ENT_PARKING_1;NODE_PARKING_GARAGE_LVL_B1;WALK;FALSE;TRUE;TRUE;TRUE;06/02/2026 13:33;OK
ENT_PARKING_2;NODE_PARKING_GARAGE_LVL_B1;WALK;FALSE;TRUE;TRUE;TRUE;06/02/2026 13:34;OK
ENT_PARKING_3;COR_EXT_E_N;WALK;TRUE;TRUE;TRUE;TRUE;MANUAL;ACTIVE
ENT_PARKING_3;NODE_PARKING_GARAGE_LVL_B1;WALK;FALSE;TRUE;TRUE;TRUE;06/02/2026 13:35;OK
ENT_PARKING_4;COR_EXT_E_M7;WALK;TRUE;TRUE;TRUE;TRUE;MANUAL;ACTIVE
ENT_PARKING_4;NODE_PARKING_GARAGE_LVL_B1;WALK;FALSE;TRUE;TRUE;TRUE;06/02/2026 13:35;OK
ENT_S_MAIN;COR_EXT_MAIN_ENTRANCE_M1;WALK;TRUE;TRUE;TRUE;TRUE;MANUAL;ACTIVE
ENT_S_MAIN;NODE_EXT_MAIN_ENTRANCE;WALK;FALSE;TRUE;TRUE;TRUE;06/02/2026 13:37;OK
ENT_W_MAIN;ATM_F0;WALK;FALSE;TRUE;TRUE;TRUE;06/02/2026 11:15;OK
ENT_W_MAIN;COR_MAIN_W_W;WALK;FALSE;TRUE;TRUE;TRUE;06/02/2026 13:02;OK
ENT_W_MAIN;NODE_EXT_W_ENTRANCE;WALK;FALSE;TRUE;TRUE;TRUE;06/02/2026 13:38;OK
ESC_C_B1;ELV_C_F0;ESCALATOR;FALSE;FALSE;TRUE;TRUE;06/02/2026 13:40;OK
ESC_C_B1;NODE_PARKING_GARAGE_LVL_B1;ESCALATOR;FALSE;FALSE;TRUE;TRUE;06/02/2026 13:40;OK
ESC_C_F0;ESC_C_B1;ESCALATOR;TRUE;FALSE;TRUE;TRUE;MANUAL;ACTIVE
ESC_C_F0;ESC_C_B1;ESCALATOR;TRUE;FALSE;TRUE;TRUE;MANUAL;ACTIVE
ESC_C_F0;ESC_C_FC_F1;ESCALATOR;FALSE;FALSE;TRUE;TRUE;06/02/2026 13:41;OK
ESC_C_FC_F0;ESC_C_FC_F1;ESCALATOR;FALSE;FALSE;TRUE;TRUE;06/02/2026 13:41;OK
ESC_C_FC_F1;ESC_C_F0;ESCALATOR;FALSE;FALSE;TRUE;TRUE;06/02/2026 13:41;OK
ESC_C_FC_F1;ESC_C_FC_F0;ESCALATOR;FALSE;FALSE;TRUE;TRUE;06/02/2026 13:41;OK
ESC_E_B1;ESC_E_F0;ESCALATOR;FALSE;FALSE;TRUE;TRUE;06/02/2026 13:42;OK
ESC_E_B1;NODE_PARKING_GARAGE_LVL_B1;ESCALATOR;FALSE;FALSE;TRUE;TRUE;06/02/2026 13:42;OK
ESC_E_F0;ESC_E_B1;ESCALATOR;FALSE;FALSE;TRUE;TRUE;06/02/2026 13:42;OK
ESC_N_F0;ESC_N_F1;ESCALATOR;FALSE;FALSE;TRUE;TRUE;06/02/2026 13:44;OK
ESC_N_F1;ENT_N_MAIN;ESCALATOR;FALSE;FALSE;TRUE;TRUE;06/02/2026 13:29;OK
ESC_N_F1;ESC_N_F0;ESCALATOR;FALSE;FALSE;TRUE;TRUE;06/02/2026 13:44;OK
ESC_W_B1;ESC_W_F0;ESCALATOR;FALSE;FALSE;TRUE;TRUE;06/02/2026 13:45;OK
ESC_W_B1;NODE_PARKING_GARAGE_LVL_B1;ESCALATOR;FALSE;FALSE;TRUE;TRUE;06/02/2026 13:45;OK
ESC_W_F0;ESC_W_B1;ESCALATOR;FALSE;FALSE;TRUE;TRUE;06/02/2026 13:45;OK
EV_CHARGING_1_F0;NODE_EXT_W_ENTRANCE;WALK;FALSE;TRUE;TRUE;TRUE;06/02/2026 13:52;OK
EV_CHARGING_2_B1;NODE_PARKING_GARAGE_LVL_B1;WALK;FALSE;TRUE;TRUE;TRUE;06/02/2026 13:52;OK
EXT_GAS_STATION_PARKING;COR_EXT_W_N;WALK;FALSE;TRUE;TRUE;TRUE;06/02/2026 13:55;OK
EXT_GAS_STATION_PARKING;PARKING_LOT_W;WALK;FALSE;TRUE;TRUE;TRUE;09/02/2026 7:55;OK
LOCKER_AMAZON_B1;NODE_PARKING_GARAGE_LVL_B1;WALK;FALSE;TRUE;TRUE;TRUE;06/02/2026 13:56;OK
LOCKER_CORREOS_B1;NODE_PARKING_GARAGE_LVL_B1;WALK;FALSE;TRUE;TRUE;TRUE;06/02/2026 13:57;OK
NODE_DOOR_100_MONTADITOS;COR_PLZ_FC_S_S_F1;WALK;TRUE;TRUE;TRUE;TRUE;MANUAL;ACTIVE
NODE_DOOR_100_MONTADITOS;STORE_100_MONTADITOS;WALK;FALSE;TRUE;TRUE;TRUE;manual;OK
NODE_DOOR_ADIDASORIGINALS;COR_PLZ_CROSS_WE_E_F0;WALK;TRUE;TRUE;TRUE;TRUE;MANUAL;ACTIVE
NODE_DOOR_ADIDASORIGINALS;STORE_ADIDASORIGINALS;WALK;FALSE;TRUE;TRUE;TRUE;manual;OK
NODE_DOOR_ALCAMPO_N;COR_COVERED_N;WALK;TRUE;TRUE;TRUE;TRUE;MANUAL;ACTIVE
NODE_DOOR_ALCAMPO_N;STORE_ALCAMPO_N;WALK;FALSE;TRUE;TRUE;TRUE;manual;OK
NODE_DOOR_ALCAMPO_S;COR_COVERED_M1;WALK;TRUE;TRUE;TRUE;TRUE;MANUAL;ACTIVE
NODE_DOOR_ALCAMPO_S;STORE_ALCAMPO_S;WALK;FALSE;TRUE;TRUE;TRUE;manual;OK
NODE_DOOR_ALEHOP;STORE_ALEHOP;WALK;FALSE;TRUE;TRUE;TRUE;manual;OK
NODE_DOOR_ALEJOR;COR_MAIN_N1_N;WALK;TRUE;TRUE;TRUE;TRUE;MANUAL;ACTIVE
NODE_DOOR_ALEJOR;STORE_ALEJOR;WALK;FALSE;TRUE;TRUE;TRUE;manual;OK
NODE_DOOR_AVATEL;COR_PLZ_W_W_F0;WALK;TRUE;TRUE;TRUE;TRUE;MANUAL;ACTIVE
NODE_DOOR_AVATEL;STORE_AVATEL;WALK;FALSE;TRUE;TRUE;TRUE;manual;OK
NODE_DOOR_BANKCAJARURAL;COR_MAIN_W_W;WALK;TRUE;TRUE;TRUE;TRUE;MANUAL;ACTIVE
NODE_DOOR_BANKCAJARURAL;STORE_BANKCAJARURAL;WALK;FALSE;TRUE;TRUE;TRUE;manual;OK
NODE_DOOR_BELROS;COR_PLZ_N_S_F0;WALK;TRUE;TRUE;TRUE;TRUE;MANUAL;ACTIVE
NODE_DOOR_BELROS;STORE_BELROS;WALK;FALSE;TRUE;TRUE;TRUE;manual;OK
NODE_DOOR_BENETTON;COR_MAIN_E_N;WALK;TRUE;TRUE;TRUE;TRUE;MANUAL;ACTIVE
NODE_DOOR_BENETTON;STORE_BENETTON;WALK;FALSE;TRUE;TRUE;TRUE;manual;OK
NODE_DOOR_BERSHKA;COR_MAIN_N_S;WALK;TRUE;TRUE;TRUE;TRUE;MANUAL;ACTIVE
NODE_DOOR_BERSHKA;STORE_BERSHKA;WALK;FALSE;TRUE;TRUE;TRUE;manual;OK
NODE_DOOR_BIGGERBETTERBURGER;COR_PLZ_FC_S_S_F1;WALK;TRUE;TRUE;TRUE;TRUE;MANUAL;ACTIVE
NODE_DOOR_BIGGERBETTERBURGER;STORE_BIGGERBETTERBURGER;WALK;FALSE;TRUE;TRUE;TRUE;manual;OK
NODE_DOOR_BIJOUBRIGITTE;COR_MAIN_W1_E;WALK;TRUE;TRUE;TRUE;TRUE;MANUAL;ACTIVE
NODE_DOOR_BIJOUBRIGITTE;STORE_BIJOUBRIGITTE;WALK;FALSE;TRUE;TRUE;TRUE;manual;OK
NODE_DOOR_BLACK;COR_PLZ_E_W_F0;WALK;TRUE;TRUE;TRUE;TRUE;MANUAL;ACTIVE
NODE_DOOR_BLACK;STORE_BLACK;WALK;FALSE;TRUE;TRUE;TRUE;manual;OK
NODE_DOOR_BOMBONBOSS;COR_MAIN_E1_N;WALK;TRUE;TRUE;TRUE;TRUE;MANUAL;ACTIVE
NODE_DOOR_BOMBONBOSS;STORE_BOMBONBOSS;WALK;FALSE;TRUE;TRUE;TRUE;manual;OK
NODE_DOOR_BOSTON;COR_COVERED_M1;WALK;TRUE;TRUE;TRUE;TRUE;MANUAL;ACTIVE
NODE_DOOR_BOSTON;STORE_BOSTON;WALK;FALSE;TRUE;TRUE;TRUE;manual;OK
NODE_DOOR_BOTTICELLI;COR_MAIN_W1_W;WALK;TRUE;TRUE;TRUE;TRUE;MANUAL;ACTIVE
NODE_DOOR_BOTTICELLI;STORE_BOTTICELLI;WALK;FALSE;TRUE;TRUE;TRUE;manual;OK
NODE_DOOR_BOWLING;COR_PLZ_MAIN_S_F0;WALK;TRUE;TRUE;TRUE;TRUE;MANUAL;ACTIVE
NODE_DOOR_BOWLING;STORE_BOWLING;WALK;FALSE;TRUE;TRUE;TRUE;manual;OK
NODE_DOOR_CA;COR_COVERED_M1;WALK;TRUE;TRUE;TRUE;TRUE;MANUAL;ACTIVE
NODE_DOOR_CA;STORE_CA;WALK;FALSE;TRUE;TRUE;TRUE;manual;OK
NODE_DOOR_CAFEOLE;COR_PLZ_CROSS_WE_E_F0;WALK;TRUE;TRUE;TRUE;TRUE;MANUAL;ACTIVE
NODE_DOOR_CAFEOLE;STORE_CAFEOLE;WALK;FALSE;TRUE;TRUE;TRUE;manual;OK
NODE_DOOR_CAFETERIAEXPRE3SS;COR_COVERED_S;WALK;TRUE;TRUE;TRUE;TRUE;MANUAL;ACTIVE
NODE_DOOR_CAFETERIAEXPRE3SS;STORE_CAFETERIAEXPRE3SS;WALK;FALSE;TRUE;TRUE;TRUE;manual;OK
NODE_DOOR_CALZEDONIA;COR_PLZ_E_S_F0;WALK;TRUE;TRUE;TRUE;TRUE;MANUAL;ACTIVE
NODE_DOOR_CALZEDONIA;STORE_CALZEDONIA;WALK;FALSE;TRUE;TRUE;TRUE;manual;OK
NODE_DOOR_CASINO;STORE_CASINO;WALK;FALSE;TRUE;TRUE;TRUE;manual;OK
NODE_DOOR_CHE;COR_PLZ_FC_S_N_F1;WALK;TRUE;TRUE;TRUE;TRUE;MANUAL;ACTIVE
NODE_DOOR_CHE;STORE_CHE;WALK;FALSE;TRUE;TRUE;TRUE;manual;OK
NODE_DOOR_CLAIRES;COR_MAIN_N_N;WALK;TRUE;TRUE;TRUE;TRUE;MANUAL;ACTIVE
NODE_DOOR_CLAIRES;STORE_CLAIRES;WALK;FALSE;TRUE;TRUE;TRUE;manual;OK
NODE_DOOR_CONFORMA;STORE_CONFORMA;WALK;FALSE;TRUE;TRUE;TRUE;manual;OK
NODE_DOOR_CONFORMA_2;COR_EXT_N_MAIN_M1;WALK;TRUE;TRUE;TRUE;TRUE;MANUAL;ACTIVE
NODE_DOOR_CORTEFIEL;COR_MAIN_E1_S;WALK;TRUE;TRUE;TRUE;TRUE;MANUAL;ACTIVE
NODE_DOOR_CORTEFIEL;STORE_CORTEFIEL;WALK;FALSE;TRUE;TRUE;TRUE;manual;OK
NODE_DOOR_COSTABLANCAWOHNUNGEN;COR_PLZ_W_W_F0;WALK;TRUE;TRUE;TRUE;TRUE;MANUAL;ACTIVE
NODE_DOOR_DAFAVOLA;COR_COVERED_M1;WALK;TRUE;TRUE;TRUE;TRUE;MANUAL;ACTIVE
NODE_DOOR_DECATHLON;STORE_DECATHLON;WALK;FALSE;TRUE;TRUE;TRUE;manual;OK
NODE_DOOR_DECIMAS;COR_MAIN_E2_N;WALK;TRUE;TRUE;TRUE;TRUE;MANUAL;ACTIVE
NODE_DOOR_DECIMAS;STORE_DECIMAS;WALK;FALSE;TRUE;TRUE;TRUE;manual;OK
NODE_DOOR_DEICHMANN;COR_PLZ_W_S_F0;WALK;TRUE;TRUE;TRUE;TRUE;MANUAL;ACTIVE
NODE_DOOR_DEICHMANN;STORE_DEICHMANN;WALK;FALSE;TRUE;TRUE;TRUE;manual;OK
NODE_DOOR_DESIGUAL;COR_MAIN_E1_S;WALK;TRUE;TRUE;TRUE;TRUE;MANUAL;ACTIVE
NODE_DOOR_DESIGUAL;STORE_DESIGUAL;WALK;FALSE;TRUE;TRUE;TRUE;manual;OK
NODE_DOOR_DRUNI;COR_MAIN_E1_S;WALK;TRUE;TRUE;TRUE;TRUE;MANUAL;ACTIVE
NODE_DOOR_DRUNI;STORE_DRUNI;WALK;FALSE;TRUE;TRUE;TRUE;manual;OK
NODE_DOOR_ELKIOSKO;COR_PLZ_FC_N_S_F1;WALK;TRUE;TRUE;TRUE;TRUE;MANUAL;ACTIVE
NODE_DOOR_FASHIONNAILS;COR_MAIN_N1_S;WALK;TRUE;TRUE;TRUE;TRUE;MANUAL;ACTIVE
NODE_DOOR_FIRST_AID_F0;COR_PLZ_STAGE_W_F0;WALK;TRUE;TRUE;TRUE;TRUE;MANUAL;ACTIVE
NODE_DOOR_FLYINGTIGER;COR_MAIN_E1_S;WALK;TRUE;TRUE;TRUE;TRUE;MANUAL;ACTIVE
NODE_DOOR_FLYINGTIGER;STORE_FLYINGTIGER;WALK;FALSE;TRUE;TRUE;TRUE;manual;OK
NODE_DOOR_FOSTERS;COR_PLZ_FC_S_W_F1;WALK;TRUE;TRUE;TRUE;TRUE;MANUAL;ACTIVE
NODE_DOOR_GAME;COR_MAIN_N1_S;WALK;TRUE;TRUE;TRUE;TRUE;MANUAL;ACTIVE
NODE_DOOR_GELATERIA;COR_PLZ_FC_S_N_F1;WALK;TRUE;TRUE;TRUE;TRUE;MANUAL;ACTIVE
NODE_DOOR_GEOX;COR_MAIN_W_E;WALK;TRUE;TRUE;TRUE;TRUE;MANUAL;ACTIVE
NODE_DOOR_GEOX;STORE_GEOX;WALK;FALSE;TRUE;TRUE;TRUE;manual;OK
NODE_DOOR_GOLDRUSH;COR_COVERED_M1;WALK;TRUE;TRUE;TRUE;TRUE;MANUAL;ACTIVE
NODE_DOOR_GOURMETCAFE;COR_PLZ_S_S_F0;WALK;TRUE;TRUE;TRUE;TRUE;MANUAL;ACTIVE
NODE_DOOR_GRABA2;COR_MAIN_W1_W;WALK;TRUE;TRUE;TRUE;TRUE;MANUAL;ACTIVE
NODE_DOOR_GREENWICH;COR_MAIN_E1_N;WALK;TRUE;TRUE;TRUE;TRUE;MANUAL;ACTIVE
NODE_DOOR_GUESS_N;COR_MAIN_N1_N;WALK;TRUE;TRUE;TRUE;TRUE;MANUAL;ACTIVE
NODE_DOOR_GUESS_N;STORE_GUESS_N;WALK;FALSE;TRUE;TRUE;TRUE;manual;OK
NODE_DOOR_GUESS_S;COR_MAIN_W1_W;WALK;TRUE;TRUE;TRUE;TRUE;MANUAL;ACTIVE
NODE_DOOR_GUESS_S;STORE_GUESS_S;WALK;FALSE;TRUE;TRUE;TRUE;manual;OK
NODE_DOOR_GUESS_SS;COR_MAIN_W_E;WALK;TRUE;TRUE;TRUE;TRUE;MANUAL;ACTIVE
NODE_DOOR_HAAGEN_DASZ;COR_MAIN_E1_N;WALK;TRUE;TRUE;TRUE;TRUE;MANUAL;ACTIVE
NODE_DOOR_HM_E;COR_PLZ_E_S_F0;WALK;TRUE;TRUE;TRUE;TRUE;MANUAL;ACTIVE
NODE_DOOR_HM_E;STORE_HM_E;WALK;FALSE;TRUE;TRUE;TRUE;manual;OK
NODE_DOOR_HM_W;COR_MAIN_N1_S;WALK;TRUE;TRUE;TRUE;TRUE;MANUAL;ACTIVE
NODE_DOOR_HM_W;STORE_HM_W;WALK;FALSE;TRUE;TRUE;TRUE;manual;OK
NODE_DOOR_ICECREAM;COR_MAIN_W1_E;WALK;TRUE;TRUE;TRUE;TRUE;MANUAL;ACTIVE
NODE_DOOR_IKEA;COR_MAIN_N1_N;WALK;TRUE;TRUE;TRUE;TRUE;MANUAL;ACTIVE
NODE_DOOR_IKEA;STORE_IKEA;WALK;FALSE;TRUE;TRUE;TRUE;manual;OK
NODE_DOOR_INFINITYLOVE;COR_MAIN_E1_S;WALK;TRUE;TRUE;TRUE;TRUE;MANUAL;ACTIVE
NODE_DOOR_INSIDE;COR_PLZ_W_E_F0;WALK;TRUE;TRUE;TRUE;TRUE;MANUAL;ACTIVE
NODE_DOOR_IPANEMA;COR_PLZ_N_W_F0;WALK;TRUE;TRUE;TRUE;TRUE;MANUAL;ACTIVE
NODE_DOOR_JIJONENCA;COR_MAIN_W1_E;WALK;TRUE;TRUE;TRUE;TRUE;MANUAL;ACTIVE
NODE_DOOR_KEBABEXPRESS;COR_PLZ_FC_S_S_F1;WALK;TRUE;TRUE;TRUE;TRUE;MANUAL;ACTIVE
NODE_DOOR_KIKOMILANO;COR_PLZ_E_S_F0;WALK;TRUE;TRUE;TRUE;TRUE;MANUAL;ACTIVE
NODE_DOOR_KOALABAY;COR_MAIN_E1_N;WALK;TRUE;TRUE;TRUE;TRUE;MANUAL;ACTIVE
NODE_DOOR_LA_TAGLIATELLA;COR_PLZ_FC_S_E_F1;WALK;TRUE;TRUE;TRUE;TRUE;MANUAL;ACTIVE
NODE_DOOR_LASERESTETIC;COR_PLZ_N_E_F0;WALK;TRUE;TRUE;TRUE;TRUE;MANUAL;ACTIVE
NODE_DOOR_LEFTIES;COR_MAIN_N_N;WALK;TRUE;TRUE;TRUE;TRUE;MANUAL;ACTIVE
NODE_DOOR_LEFTIES;STORE_LEFTIES;WALK;FALSE;TRUE;TRUE;TRUE;manual;OK
NODE_DOOR_LEROY_MERLIN;STORE_LEROY_MERLIN;WALK;FALSE;TRUE;TRUE;TRUE;manual;OK
NODE_DOOR_LEVIS;COR_MAIN_N1_N;WALK;TRUE;TRUE;TRUE;TRUE;MANUAL;ACTIVE
NODE_DOOR_LEVIS;STORE_LEVIS;WALK;FALSE;TRUE;TRUE;TRUE;manual;OK
NODE_DOOR_LIONOFPORCHES;COR_PLZ_S_N_F0;WALK;TRUE;TRUE;TRUE;TRUE;MANUAL;ACTIVE
NODE_DOOR_LIZARRAN;COR_PLZ_FC_S_E_F1;WALK;TRUE;TRUE;TRUE;TRUE;MANUAL;ACTIVE
NODE_DOOR_LOCKER_AMAZON_B1;COR_PLZ_W_S_F0;WALK;TRUE;TRUE;TRUE;TRUE;MANUAL;ACTIVE
NODE_DOOR_LOCKER_CORREOS_B1;COR_PLZ_W_S_F0;WALK;TRUE;TRUE;TRUE;TRUE;MANUAL;ACTIVE
NODE_DOOR_LOTERIA;COR_MAIN_N1_S;WALK;TRUE;TRUE;TRUE;TRUE;MANUAL;ACTIVE
NODE_DOOR_LOWCOST;COR_PLZ_S_W_F0;WALK;TRUE;TRUE;TRUE;TRUE;MANUAL;ACTIVE
NODE_DOOR_LUXENTER;COR_MAIN_N_N;WALK;TRUE;TRUE;TRUE;TRUE;MANUAL;ACTIVE
NODE_DOOR_LUXURYFOOD;COR_MAIN_W1_E;WALK;TRUE;TRUE;TRUE;TRUE;MANUAL;ACTIVE
NODE_DOOR_MANGO;COR_PLZ_E_W_F0;WALK;TRUE;TRUE;TRUE;TRUE;MANUAL;ACTIVE
NODE_DOOR_MANGO;STORE_MANGO;WALK;FALSE;TRUE;TRUE;TRUE;manual;OK
NODE_DOOR_MARVIMUNDO;COR_COVERED_M1;WALK;TRUE;TRUE;TRUE;TRUE;MANUAL;ACTIVE
NODE_DOOR_MASSIMODUTTI_N;COR_MAIN_E_S;WALK;TRUE;TRUE;TRUE;TRUE;MANUAL;ACTIVE
NODE_DOOR_MASSIMODUTTI_N;STORE_MASSIMODUTTI_N;WALK;FALSE;TRUE;TRUE;TRUE;manual;OK
NODE_DOOR_MASSIMODUTTI_S;COR_MAIN_E_S;WALK;TRUE;TRUE;TRUE;TRUE;MANUAL;ACTIVE
NODE_DOOR_MASSIMODUTTI_S;STORE_MASSIMODUTTI_S;WALK;FALSE;TRUE;TRUE;TRUE;manual;OK
NODE_DOOR_MAXCOLCHON;COR_PLZ_S_W_F0;WALK;TRUE;TRUE;TRUE;TRUE;MANUAL;ACTIVE
NODE_DOOR_MAXIMA;COR_MAIN_E1_N;WALK;TRUE;TRUE;TRUE;TRUE;MANUAL;ACTIVE
NODE_DOOR_MAYKA_N;COR_MAIN_E1_S;WALK;TRUE;TRUE;TRUE;TRUE;MANUAL;ACTIVE
NODE_DOOR_MAYKA_S;COR_PLZ_STAGE_W_F0;WALK;TRUE;TRUE;TRUE;TRUE;MANUAL;ACTIVE
NODE_DOOR_ME;COR_MAIN_N1_S;WALK;TRUE;TRUE;TRUE;TRUE;MANUAL;ACTIVE
NODE_DOOR_MEDIAMARKT;COR_PLZ_MAIN_E_F0;WALK;TRUE;TRUE;TRUE;TRUE;MANUAL;ACTIVE
NODE_DOOR_MEDIAMARKT;STORE_MEDIAMARKT;WALK;FALSE;TRUE;TRUE;TRUE;manual;OK
NODE_DOOR_MISAKO;COR_MAIN_E2_N;WALK;TRUE;TRUE;TRUE;TRUE;MANUAL;ACTIVE
NODE_DOOR_MISTERMINT;COR_PLZ_N_E_F0;WALK;TRUE;TRUE;TRUE;TRUE;MANUAL;ACTIVE
NODE_DOOR_MR_PEOPLE;COR_MAIN_W1_E;WALK;TRUE;TRUE;TRUE;TRUE;MANUAL;ACTIVE
NODE_DOOR_MUERDELAPASTA;COR_PLZ_FC_N_S_F1;WALK;TRUE;TRUE;TRUE;TRUE;MANUAL;ACTIVE
NODE_DOOR_MYTAPA;COR_PLZ_FC_S_E_F1;WALK;TRUE;TRUE;TRUE;TRUE;MANUAL;ACTIVE
NODE_DOOR_NAILS;COR_COVERED_M1;WALK;TRUE;TRUE;TRUE;TRUE;MANUAL;ACTIVE
NODE_DOOR_NATURAGIFTSHOP;COR_PLZ_MAIN_E_F0;WALK;TRUE;TRUE;TRUE;TRUE;MANUAL;ACTIVE
NODE_DOOR_OYSHO;COR_PLZ_CROSS_NS_N_F0;WALK;TRUE;TRUE;TRUE;TRUE;MANUAL;ACTIVE
NODE_DOOR_OYSHO;STORE_OYSHO;WALK;FALSE;TRUE;TRUE;TRUE;manual;OK
NODE_DOOR_PACOMARTINEZ;COR_MAIN_W1_E;WALK;TRUE;TRUE;TRUE;TRUE;MANUAL;ACTIVE
NODE_DOOR_PALPELO_E;COR_PLZ_N_E_F0;WALK;TRUE;TRUE;TRUE;TRUE;MANUAL;ACTIVE
NODE_DOOR_PALPELO_W;COR_PLZ_N_E_F0;WALK;TRUE;TRUE;TRUE;TRUE;MANUAL;ACTIVE
NODE_DOOR_PANDORA;COR_MAIN_W1_E;WALK;TRUE;TRUE;TRUE;TRUE;MANUAL;ACTIVE
NODE_DOOR_PANDORA;STORE_PANDORA;WALK;FALSE;TRUE;TRUE;TRUE;manual;OK
NODE_DOOR_PARFOIS;COR_MAIN_E1_S;WALK;TRUE;TRUE;TRUE;TRUE;MANUAL;ACTIVE
NODE_DOOR_PASGAR;COR_PLZ_STAGE_N_F0;WALK;TRUE;TRUE;TRUE;TRUE;MANUAL;ACTIVE
NODE_DOOR_PEPEJEANS;COR_PLZ_S_W_F0;WALK;TRUE;TRUE;TRUE;TRUE;MANUAL;ACTIVE
NODE_DOOR_PEWTER;COR_MAIN_N_S;WALK;TRUE;TRUE;TRUE;TRUE;MANUAL;ACTIVE
NODE_DOOR_PHARMACY;COR_MAIN_W_W;WALK;TRUE;TRUE;TRUE;TRUE;MANUAL;ACTIVE
NODE_DOOR_POLINESIA;COR_MAIN_E1_S;WALK;TRUE;TRUE;TRUE;TRUE;MANUAL;ACTIVE
NODE_DOOR_POPEYES;COR_PLZ_FC_S_N_F1;WALK;TRUE;TRUE;TRUE;TRUE;MANUAL;ACTIVE
NODE_DOOR_PRIMARK;COR_PLZ_N_W_F0;WALK;TRUE;TRUE;TRUE;TRUE;MANUAL;ACTIVE
NODE_DOOR_PRIMARK;STORE_PRIMARK;WALK;FALSE;TRUE;TRUE;TRUE;manual;OK
NODE_DOOR_PRIMICHI;COR_MAIN_E1_N;WALK;TRUE;TRUE;TRUE;TRUE;MANUAL;ACTIVE
NODE_DOOR_PRIMOR;COR_PLZ_N_N_F0;WALK;TRUE;TRUE;TRUE;TRUE;MANUAL;ACTIVE
NODE_DOOR_PULLBEAR;COR_PLZ_MAIN_W_F0;WALK;TRUE;TRUE;TRUE;TRUE;MANUAL;ACTIVE
NODE_DOOR_PULLBEAR;STORE_PULLBEAR;WALK;FALSE;TRUE;TRUE;TRUE;manual;OK
NODE_DOOR_PUNTROMA;COR_PLZ_W_E_F0;WALK;TRUE;TRUE;TRUE;TRUE;MANUAL;ACTIVE
NODE_DOOR_RESTAURANTCASACARMEN;COR_PLZ_FC_N_N_F1;WALK;TRUE;TRUE;TRUE;TRUE;MANUAL;ACTIVE
NODE_DOOR_RITUALS;COR_MAIN_N1_N;WALK;TRUE;TRUE;TRUE;TRUE;MANUAL;ACTIVE
NODE_DOOR_RITUALS;STORE_RITUALS;WALK;FALSE;TRUE;TRUE;TRUE;manual;OK
NODE_DOOR_ROBERTOMARTIN;COR_COVERED_M1;WALK;TRUE;TRUE;TRUE;TRUE;MANUAL;ACTIVE
NODE_DOOR_RXS;COR_MAIN_N1_S;WALK;TRUE;TRUE;TRUE;TRUE;MANUAL;ACTIVE
NODE_DOOR_SANTOSOCHOA;COR_MAIN_E_N;WALK;TRUE;TRUE;TRUE;TRUE;MANUAL;ACTIVE
NODE_DOOR_SAXO;COR_MAIN_W1_E;WALK;TRUE;TRUE;TRUE;TRUE;MANUAL;ACTIVE
NODE_DOOR_SCOTTA;COR_MAIN_W1_W;WALK;TRUE;TRUE;TRUE;TRUE;MANUAL;ACTIVE
NODE_DOOR_SMOOY;COR_COVERED_M1;WALK;TRUE;TRUE;TRUE;TRUE;MANUAL;ACTIVE
NODE_DOOR_SOLOOPTICAL_E;COR_MAIN_N1_S;WALK;TRUE;TRUE;TRUE;TRUE;MANUAL;ACTIVE
NODE_DOOR_SOLOOPTICAL_W;COR_PLZ_W_W_F0;WALK;TRUE;TRUE;TRUE;TRUE;MANUAL;ACTIVE
NODE_DOOR_SPRINGFIELD;COR_MAIN_N_S;WALK;TRUE;TRUE;TRUE;TRUE;MANUAL;ACTIVE
NODE_DOOR_STARBUCKS;COR_MAIN_N1_N;WALK;TRUE;TRUE;TRUE;TRUE;MANUAL;ACTIVE
NODE_DOOR_STRADIVARIUS;COR_PLZ_STAGE_W_F0;WALK;TRUE;TRUE;TRUE;TRUE;MANUAL;ACTIVE
NODE_DOOR_STRADIVARIUS;STORE_STRADIVARIUS;WALK;FALSE;TRUE;TRUE;TRUE;manual;OK
